easting,northing,TMI,RTP,Residual_TMI,Regional_TMI,VD1,VD2,HoriG,TotG,AnalyticSignal,TiltG,crs,cell_size_m
534384.4306681117,7611908.325619485,53785.03,18216.436741230937,56.18187036197196,53728.84812963803,-2395.8164068743854,-406.8791072769615,2142.714011408712,3214.2121258771494,3214.2121258771494,-0.8411079365822128,EPSG:25835,12.5
534396.9306681117,7611908.325619485,53785.03,18365.698488620077,56.86501450648211,53728.16498549352,-2405.744839653469,-408.80614197872984,2152.361712890934,3228.0441720394865,3228.0441720394865,-0.8409305660049141,EPSG:25835,12.5
534409.4306681117,7611908.325619485,53785.03,18529.817639286866,57.54845227990154,53727.4815477201,-2414.25255532576,-410.5461301822998,2162.1054199785203,3240.881862703029,3240.881862703029,-0.8404402836450603,EPSG:25835,12.5
534421.9306681117,7611908.325619485,53787.84,18681.014126254904,61.03724101303669,53726.80275898696,-2422.301020192453,-412.1870955865624,2170.039729707772,3252.1707613431954,3252.1707613431954,-0.8402738875852849,EPSG:25835,12.5
534434.4306681117,7611908.325619485,53787.84,18852.541202464767,61.70630893739872,53726.1336910626,-2428.8094837644503,-413.65053072403646,2179.1567056207846,3263.1027345267826,3263.1027345267826,-0.8395237640673733,EPSG:25835,12.5
534446.9306681117,7611908.325619485,53772.2,19013.167250976578,46.720511926774634,53725.47948807322,-2435.9138396599074,-415.2286891692481,2185.984708295061,3272.9505616716115,3272.9505616716115,-0.8394205416371349,EPSG:25835,12.5
534459.4306681117,7611908.325619485,53772.2,19192.330583464267,47.35468248341931,53724.84531751658,-2440.479437819563,-416.5723849802299,2193.9053276046475,3281.639906039684,3281.639906039684,-0.8385534038208988,EPSG:25835,12.5
534471.9306681117,7611908.325619485,53772.2,19357.639065212974,47.96370841606404,53724.23629158393,-2444.3158632784057,-417.62498967156154,2199.365514237344,3288.143656334217,3288.143656334217,-0.8380984927829195,EPSG:25835,12.5
534484.4306681117,7611908.325619485,53745.82,19557.388067077703,22.16257709182537,53723.657422908174,-2447.1809568172393,-419.01049785753,2207.8397778159397,3295.9446475806108,3295.9446475806108,-0.836768634355274,EPSG:25835,12.5
534496.9306681117,7611908.325619485,53717.84,19734.9656440847,-5.273574161154102,53723.11357416115,-2448.3490391824744,-419.5626485007516,2209.068893860514,3297.6352732659598,3297.6352732659598,-0.8367291700401948,EPSG:25835,12.5
534509.4306681117,7611908.325619485,53717.84,19942.587731387554,-4.769387238498894,53722.609387238495,-2446.645128138397,-420.41969694379793,2213.753051549937,3299.5113208307093,3299.5113208307093,-0.8353291979838345,EPSG:25835,12.5
534521.9306681117,7611908.325619485,53717.84,20136.40262914943,-4.3092222039122134,53722.14922220391,-2444.8235272992806,-421.1474481101994,2218.3185610945916,3301.2269413254335,3301.2269413254335,-0.8339334806710209,EPSG:25835,12.5
534534.4306681117,7611908.325619485,53700.04,20380.047553850804,-21.697118568183214,53721.737118568184,-2439.041149104053,-422.00654851628445,2222.0387808905894,3299.451177211834,3299.451177211834,-0.8319208130871887,EPSG:25835,12.5
534546.9306681117,7611908.325619485,53700.04,20601.959020678285,-21.336728760579717,53721.37672876058,-2431.4131445498792,-422.5780090082315,2225.1409790841194,3295.90992842483,3295.90992842483,-0.8296663926874782,EPSG:25835,12.5
534559.4306681117,7611908.325619485,53700.04,20890.037262399033,-21.03127911448246,53721.07127911448,-2413.7014319752725,-423.0326567925724,2227.763408295355,3284.6437258946694,3284.6437258946694,-0.8254369571969048,EPSG:25835,12.5
534571.9306681117,7611908.325619485,53700.04,21161.419438143228,-20.783519523072755,53720.82351952307,-2392.149171171999,-423.4751597249189,2229.6257826686265,3270.1083755557042,3270.1083755557042,-0.8205483924699811,EPSG:25835,12.5
534584.4306681117,7611908.325619485,53700.04,21525.11607810316,-20.5956947806917,53720.63569478069,-2339.8871960237143,-423.61532917034407,2231.2758012940503,3233.2126115608494,3233.2126115608494,-0.8091538166298597,EPSG:25835,12.5
534596.9306681117,7611908.325619485,53697.71,21843.290855158983,-22.799517998559168,53720.50951799856,-2259.904437104019,-424.10585062554213,2231.8521679146656,3176.2134947556387,3176.2134947556387,-0.7916433603109075,EPSG:25835,12.5
534609.4306681117,7611908.325619485,53713.15,21929.589020098923,-7.296141945356794,53720.44614194536,-1932.367891552971,-423.1744612803299,2232.0397507971907,2952.2952287065837,2952.2952287065837,-0.7135617283936257,EPSG:25835,12.5
532871.9306681117,7611920.825619485,53458.14,17068.395918370283,1.3693655912647955,53456.770634408735,-275.1255783263099,-0.6024164760745797,4.304609164685747,275.1592511791075,275.1592511791075,-1.5551516237792193,EPSG:25835,12.5
532884.4306681117,7611920.825619485,53458.14,16198.828318978549,1.3118766692568897,53456.82812333074,-201.70691498052693,0.2604196440360933,2.241840807751782,201.71937289504154,201.71937289504154,-1.5596824366031303,EPSG:25835,12.5
532896.9306681117,7611920.825619485,53458.14,15455.819323131449,1.194024296120915,53456.94597570388,-150.61598463329753,0.09704544330545153,2.2968577890234085,150.63349688153932,150.63349688153932,-1.5555477476304502,EPSG:25835,12.5
532909.4306681117,7611920.825619485,53458.14,14838.53101322949,1.010099385821377,53457.12990061418,-120.39781002905568,0.23139511809723834,2.4145821518030517,120.4220198583315,120.4220198583315,-1.5507439810685697,EPSG:25835,12.5
532921.9306681117,7611920.825619485,53458.14,14336.64403944171,0.7516995308033074,53457.388300469196,-100.06782046269996,0.2855567335990725,3.4619739753791614,100.12768825835016,100.12768825835016,-1.5362138432800057,EPSG:25835,12.5
532934.4306681117,7611920.825619485,53458.14,13903.3436135709,0.4078764293080894,53457.73212357069,-86.48543869589783,0.388385085914356,4.293649691942609,86.59195421111029,86.59195421111029,-1.5211911282906851,EPSG:25835,12.5
532946.9306681117,7611920.825619485,53458.14,13537.840823980103,-0.03463454623124562,53458.17463454623,-76.34612467046216,0.5659839220472432,6.0790456876967465,76.58776370067777,76.58776370067777,-1.4913391560226543,EPSG:25835,12.5
532959.4306681117,7611920.825619485,53458.14,13209.279424157592,-0.5911547560972394,53458.7311547561,-69.09318924666513,0.5993005047841846,7.479321192042629,69.49682759500048,69.49682759500048,-1.4629664420520447,EPSG:25835,12.5
532971.9306681117,7611920.825619485,53458.14,12928.218296276966,-1.2787352616796852,53459.41873526168,-60.88634667009602,1.7571852599618052,12.682941882129256,62.19328119352267,62.19328119352267,-1.365427912439012,EPSG:25835,12.5
532984.4306681117,7611920.825619485,53304.05,12704.588140288079,-156.2058072785294,53460.25580727853,-63.777670433367035,0.3329118075942285,14.572704759369035,65.42136478178146,65.42136478178146,-1.346160386956925,EPSG:25835,12.5
532996.9306681117,7611920.825619485,53304.05,12465.970025853328,-157.21183433700935,53461.26183433701,-57.92898196769772,1.5404075270978468,13.819646754779328,59.554593342921336,59.554593342921336,-1.3366115863833137,EPSG:25835,12.5
533009.4306681117,7611920.825619485,53304.05,12248.33388886452,-158.40687576281925,53462.45687576282,-55.75397120530185,1.5357218886148571,17.92622419796161,58.56496238500638,58.56496238500638,-1.2597118103419673,EPSG:25835,12.5
533021.9306681117,7611920.825619485,53304.05,12051.163069475602,-159.81119612253678,53463.86119612254,-53.82803110385197,1.9120002647357073,19.85164621816892,57.37198610897653,57.37198610897653,-1.2174744744289512,EPSG:25835,12.5
533034.4306681117,7611920.825619485,53304.05,11866.46507757538,-161.4448500426297,53465.49485004263,-52.822605393856755,2.134750654147224,23.661129437732537,57.87984698376662,57.87984698376662,-1.1496604199936309,EPSG:25835,12.5
533046.9306681117,7611920.825619485,53304.05,11698.651306518035,-163.32725841782667,53467.37725841783,-52.03369294013974,2.520528009819351,26.832635128451393,58.54481624298903,58.54481624298903,-1.0946850618010322,EPSG:25835,12.5
533059.4306681117,7611920.825619485,53304.05,11539.41597339343,-165.47675486959633,53469.5267548696,-51.88601156085132,2.8032718551394815,30.681927509603835,60.27884265144265,60.27884265144265,-1.0367737568613753,EPSG:25835,12.5
533071.9306681117,7611920.825619485,53304.05,11394.692597340894,-167.91018096388143,53471.960180963884,-51.896441629612596,3.198723911637071,34.2420460107967,62.17522311034602,62.17522311034602,-0.9875522588036383,EPSG:25835,12.5
533084.4306681117,7611920.825619485,53304.05,11255.459659030199,-170.64248340148333,53474.692483401486,-52.364077699226044,3.538021126301222,38.5713395576442,65.03648874717693,65.03648874717693,-0.9359270177104438,EPSG:25835,12.5
533096.9306681117,7611920.825619485,53304.05,11129.449859667408,-173.68643960113695,53477.73643960114,-52.943120859508966,3.974180282514919,42.68127317565486,68.00489045825637,68.00489045825637,-0.8923031519859512,EPSG:25835,12.5
533109.4306681117,7611920.825619485,53304.05,11006.462489062422,-177.05226756342745,53481.10226756343,-53.93643494408815,4.34228784461286,46.975603091949104,71.52514453204685,71.52514453204685,-0.8542682726271009,EPSG:25835,12.5
533121.9306681117,7611920.825619485,53304.05,10895.794622195901,-180.74744407516846,53484.79744407517,-54.959006035574845,4.832220867154265,52.11018618653308,75.73614625007993,75.73614625007993,-0.8119991660193925,EPSG:25835,12.5
533134.4306681117,7611920.825619485,53304.05,10785.539854285984,-184.77639848727267,53488.826398487276,-56.46877980441409,5.192716976754116,56.59226305577823,79.9462777768534,79.9462777768534,-0.7843059816950525,EPSG:25835,12.5
533146.9306681117,7611920.825619485,53304.05,10688.167589932831,-189.14041207874106,53493.190412078744,-57.92367989862539,5.7356267948800985,61.20949406900256,84.27191024998591,84.27191024998591,-0.7578241363285472,EPSG:25835,12.5
533159.4306681117,7611920.825619485,53304.05,10585.49228037797,-193.83748914955504,53497.88748914956,-60.09221391019222,6.077258238515288,66.93025877712336,89.94850589421148,89.94850589421148,-0.7316167295566405,EPSG:25835,12.5
533171.9306681117,7611920.825619485,53304.05,10499.375696722736,-198.86224487435538,53502.91224487436,-62.284573591685565,7.001226171232844,72.92073268987883,95.89995497145375,95.89995497145375,-0.7068931103245271,EPSG:25835,12.5
533184.4306681117,7611920.825619485,53304.05,10394.778358308578,-204.205869372272,53508.255869372275,-73.57987404976276,4.36162318657368,68.6254651948323,100.61536830119985,100.61536830119985,-0.8202239003503906,EPSG:25835,12.5
533196.9306681117,7611920.825619485,53798.07,10197.160268652055,284.1637408619863,53513.90625913801,-56.086712681185816,8.967426202866717,81.94360612731798,99.2999190560139,99.2999190560139,-0.6002167278354711,EPSG:25835,12.5
533209.4306681117,7611920.825619485,53798.07,10147.410000687778,278.221874380135,53519.848125619865,-63.64123802329902,8.093931941552627,85.22436194980472,106.36446327081956,106.36446327081956,-0.641417453173739,EPSG:25835,12.5
533221.9306681117,7611920.825619485,53798.07,10076.0134505663,272.0068608689544,53526.063139131045,-66.84723164339756,8.731654673493283,95.55443627461894,116.61561932325473,116.61561932325473,-0.6104388237779208,EPSG:25835,12.5
533234.4306681117,7611920.825619485,53798.07,10022.297247694394,265.5398798348833,53532.53012016512,-70.03128422970532,9.262774092531798,100.75053952260856,122.69903008972192,122.69903008972192,-0.6074270153388608,EPSG:25835,12.5
533246.9306681117,7611920.825619485,53798.07,9963.466739086922,258.84468681866565,53539.225313181334,-72.71974390300791,10.007923232773436,107.39683358392732,129.70058217746302,129.70058217746302,-0.5951995466772478,EPSG:25835,12.5
533259.4306681117,7611920.825619485,53798.07,9915.0631612271,251.94737939428887,53546.12262060571,-75.79919354995322,10.591857941456418,114.2855977159638,137.13757905154364,137.13757905154364,-0.5856290566114429,EPSG:25835,12.5
533271.9306681117,7611920.825619485,53798.07,9865.223848545202,244.8758939188774,53553.19410608112,-78.71820365566857,11.318364625504751,122.32480112740284,145.46447180543421,145.46447180543421,-0.5718049047761624,EPSG:25835,12.5
533284.4306681117,7611920.825619485,53798.07,9824.140285182199,237.6598479987224,53560.41015200128,-81.88986106915391,11.973581655261997,129.1572923514871,152.9299039216753,152.9299039216753,-0.5650679139320318,EPSG:25835,12.5
533296.9306681117,7611920.825619485,53798.07,9782.666096226649,230.33011190925026,53567.73988809075,-85.00756124610899,12.723871936531427,137.4195931383477,161.58722117580953,161.58722117580953,-0.5539827771111202,EPSG:25835,12.5
533309.4306681117,7611920.825619485,53798.07,9748.611632227947,222.9184958673868,53575.15150413261,-88.34662264363213,13.41913654376155,145.11356695766665,169.89135660095698,169.89135660095698,-0.5468724317388026,EPSG:25835,12.5
533321.9306681117,7611920.825619485,53798.07,9715.022841426908,215.45707242330536,53582.612927576694,-91.6807235524679,14.181139568043658,153.32922259490965,178.64827335483372,178.64827335483372,-0.5388988449783046,EPSG:25835,12.5
533334.4306681117,7611920.825619485,53798.07,9687.924844882127,207.978209705092,53590.09179029491,-95.17091282755558,14.924924752077825,161.34033464796173,187.3184620712717,187.3184620712717,-0.5329426829513044,EPSG:25835,12.5
533346.9306681117,7611920.825619485,53798.07,9661.539270221843,200.5138788223776,53597.55612117762,-98.69006920365462,15.717364535767933,169.94232802313306,196.52003616258648,196.52003616258648,-0.5261274925645473,EPSG:25835,12.5
533359.4306681117,7611920.825619485,53798.07,9641.186748245045,193.09521899517858,53604.97478100482,-102.37266574036839,16.499922408242163,178.17175217301153,205.4880433582213,205.4880433582213,-0.5215132663596059,EPSG:25835,12.5
533371.9306681117,7611920.825619485,53798.07,9621.36346964941,185.75262097621453,53612.317379023785,-106.3509259643892,17.223340480023026,187.011281226486,215.13655839827604,215.13655839827604,-0.517077118060197,EPSG:25835,12.5
533384.4306681117,7611920.825619485,53812.95,9603.598379230443,193.39514221683203,53619.554857783165,-109.7185363304889,18.113838398133957,195.1666566451117,223.89323589723682,223.89323589723682,-0.5121453493739624,EPSG:25835,12.5
533396.9306681117,7611920.825619485,53827.0,9587.788357431316,200.34006660964224,53626.65993339036,-113.30586113303812,18.972702440431686,204.46625095943844,233.7619856788254,233.7619856788254,-0.5060271302184264,EPSG:25835,12.5
533409.4306681117,7611920.825619485,53832.98,9579.54592476368,199.37276476467378,53633.60723523533,-117.34388499724676,19.75788594181437,213.5263883240295,243.645451131252,243.645451131252,-0.502499304299468,EPSG:25835,12.5
533421.9306681117,7611920.825619485,53838.88,9572.364335969187,198.50656463696214,53640.373435363035,-121.17581806152035,20.659348746506637,223.07261524557242,253.86013975293142,253.86013975293142,-0.4976170956518078,EPSG:25835,12.5
533434.4306681117,7611920.825619485,53838.04,9572.525696324792,191.10248437519476,53646.937515624806,-125.28126608845335,21.5002132473542,232.41880563131937,264.03389336184637,264.03389336184637,-0.49438381036165535,EPSG:25835,12.5
533446.9306681117,7611920.825619485,53837.86,9571.814344458468,184.57920578021003,53653.28079421979,-128.9222193920499,22.541757923763356,242.92227227185475,275.0130342705468,275.0130342705468,-0.4879157344797052,EPSG:25835,12.5
533459.4306681117,7611920.825619485,53834.05,9579.951760017695,174.66283051722712,53659.387169482776,-132.68160919167727,23.588383051977427,252.76203191521827,285.4698831673891,285.4698831673891,-0.48338975458857203,EPSG:25835,12.5
533471.9306681117,7611920.825619485,53775.46,9600.571397515578,110.2169638263149,53665.243036173684,-139.65930394899726,23.89670396799863,262.49374284915893,297.33430043383623,297.33430043383623,-0.4889561983301522,EPSG:25835,12.5
533484.4306681117,7611920.825619485,53775.46,9609.129361679874,104.62263113359222,53670.83736886641,-143.33761791782703,25.03586608589952,272.1383488624298,307.5791827024815,307.5791827024815,-0.48478550781831414,EPSG:25835,12.5
533496.9306681117,7611920.825619485,53775.46,9621.974086567921,99.29829774167592,53676.16170225832,-147.66953151288445,25.912121456082218,282.07357158739745,318.38936905196033,318.38936905196033,-0.48228155859553684,EPSG:25835,12.5
533509.4306681117,7611920.825619485,53775.46,9638.296099445794,94.24994638568023,53681.21005361432,-151.67944219529434,26.97825726762145,291.9067700809495,328.96233158793115,328.96233158793115,-0.4792170151189854,EPSG:25835,12.5
533521.9306681117,7611920.825619485,53761.007271907525,9659.729928831586,75.02841473656008,53685.978857170965,-156.43853334445538,27.880634064848213,302.60622791743816,340.6516459513807,340.6516459513807,-0.4771317591176475,EPSG:25835,12.5
533534.4306681117,7611920.825619485,53752.20072741932,9682.36423619157,61.73387026361161,53690.466857155705,-160.8513538572429,28.917744727702768,313.14669452249177,352.0426257260202,352.0426257260202,-0.47451686313574426,EPSG:25835,12.5
533546.9306681117,7611920.825619485,53745.98023701657,9706.282138206503,51.30528052920272,53694.67495648737,-165.59270715087868,29.83862671695593,323.6620582541765,363.5630242679893,363.5630242679893,-0.47290211210130456,EPSG:25835,12.5
