longitude,latitude,magnetic_anomaly
27.822877444221106,68.61886821256282,138.7975484863359
27.82309126080402,68.61886821256282,50.31523263492589
27.823305077386934,68.61886821256282,59.69346300370572
27.82351889396985,68.61886821256282,62.02337296015493
27.823732710552765,68.61886821256282,76.15531348746536
27.82394652713568,68.61886821256282,88.98547555902184
27.824160343718592,68.61886821256282,99.54714808924939
27.82437416030151,68.61886821256282,95.21159880791184
27.824587976884423,68.61886821256282,86.86299672570635
27.824801793467337,68.61886821256282,73.79978707792684
27.82501561005025,68.61886821256282,65.99782093042705
27.825229426633165,68.61886821256282,82.67186917809717
27.825443243216082,68.61886821256282,98.6414715341077
27.825657059798996,68.61886821256282,109.65489805081947
27.82587087638191,68.61886821256282,138.24524118927647
27.826084692964823,68.61886821256282,118.1100342856984
27.82629850954774,68.61886821256282,102.22334163238325
27.826512326130654,68.61886821256282,89.96243437943653
27.826726142713568,68.61886821256282,92.77722774072151
27.82693995929648,68.61886821256282,90.47466865698854
27.8271537758794,68.61886821256282,100.89685828352751
27.827367592462313,68.61886821256282,104.66634431900849
27.827581409045226,68.61886821256282,105.6469001350689
27.82779522562814,68.61886821256282,58.66601100691064
27.828009042211054,68.61886821256282,71.54731444956666
27.82822285879397,68.61886821256282,79.89443858092062
27.828436675376885,68.61886821256282,73.41900026976269
27.8286504919598,68.61886821256282,82.38417738722961
27.828864308542713,68.61886821256282,96.64772085904204
27.819456378894472,68.61894575125628,-178.1180463468577
27.819670195477386,68.61894575125628,-66.4023171935305
27.819884012060303,68.61894575125628,-6.595541237786183
27.820097828643217,68.61894575125628,-1.6359898894429445
27.82031164522613,68.61894575125628,26.643708300549658
27.820525461809044,68.61894575125628,45.752355983228384
27.82073927839196,68.61894575125628,73.93081325031459
27.820953094974875,68.61894575125628,62.8187009012686
27.82116691155779,68.61894575125628,52.22532296525626
27.821380728140703,68.61894575125628,41.065468902642706
27.82159454472362,68.61894575125628,51.477764205632425
27.821808361306534,68.61894575125628,59.04638041160767
27.822022177889448,68.61894575125628,63.929957186808224
27.82223599447236,68.61894575125628,63.94354004758105
27.822449811055275,68.61894575125628,56.60367977448492
27.822663627638192,68.61894575125628,107.16467225713201
27.822877444221106,68.61894575125628,150.10497129516514
27.82309126080402,68.61894575125628,60.27739962629788
27.823305077386934,68.61894575125628,90.87179327624916
27.82351889396985,68.61894575125628,65.63757765396757
27.823732710552765,68.61894575125628,80.27125972386543
27.82394652713568,68.61894575125628,90.59203029462309
27.824160343718592,68.61894575125628,84.88725257189611
27.82437416030151,68.61894575125628,79.41109889921475
27.824587976884423,68.61894575125628,70.31290128456885
27.824801793467337,68.61894575125628,62.11856471755641
27.82501561005025,68.61894575125628,80.00269796244129
27.825229426633165,68.61894575125628,98.36473101066574
27.825443243216082,68.61894575125628,113.76150252254354
27.825657059798996,68.61894575125628,124.02172523535435
27.82587087638191,68.61894575125628,125.97067145273235
27.826084692964823,68.61894575125628,108.38114845926157
27.82629850954774,68.61894575125628,95.81549028802729
27.826512326130654,68.61894575125628,82.14105340337838
27.826726142713568,68.61894575125628,87.97480903370494
27.82693995929648,68.61894575125628,97.32737481736416
27.8271537758794,68.61894575125628,110.60382821208043
27.827367592462313,68.61894575125628,113.72293944642323
27.827581409045226,68.61894575125628,118.04965526913418
27.82779522562814,68.61894575125628,65.2235444541875
27.828009042211054,68.61894575125628,52.68521155168398
27.82822285879397,68.61894575125628,65.69460350116788
27.828436675376885,68.61894575125628,62.34354354241477
27.8286504919598,68.61894575125628,94.18408024424457
27.828864308542713,68.61894575125628,108.201447908825
27.82907812512563,68.61894575125628,112.3701731080134
27.81924256231156,68.61902328994975,-228.91205633812407
27.819456378894472,68.61902328994975,-117.19632718479686
27.819670195477386,68.61902328994975,-38.31366339071067
27.819884012060303,68.61902328994975,-13.567076397083895
27.820097828643217,68.61902328994975,-9.001182186417207
27.82031164522613,68.61902328994975,18.55910927000683
27.820525461809044,68.61902328994975,28.28166632683667
27.82073927839196,68.61902328994975,50.766526871886924
27.820953094974875,68.61902328994975,43.353534029661574
27.82116691155779,68.61902328994975,34.06524678801179
27.821380728140703,68.61902328994975,40.72522964388709
27.82159454472362,68.61902328994975,51.585801182119795
27.821808361306534,68.61902328994975,59.89111926664924
27.822022177889448,68.61902328994975,62.070243713257334
27.82223599447236,68.61902328994975,51.79173903345241
27.822449811055275,68.61902328994975,44.129730532625516
27.822663627638192,68.61902328994975,62.137761551683894
27.822877444221106,68.61902328994975,26.901024981209805
27.82309126080402,68.61902328994975,140.81228407687354
27.823305077386934,68.61902328994975,121.68993250454596
27.82351889396985,68.61902328994975,68.57737796829119
27.823732710552765,68.61902328994975,86.50413037810722
27.82394652713568,68.61902328994975,76.26670940307218
27.824160343718592,68.61902328994975,70.39944515234184
27.82437416030151,68.61902328994975,64.27008218194295
27.824587976884423,68.61902328994975,56.23939210938383
27.824801793467337,68.61902328994975,75.14209172879896
